,,○,農林水産業（従業者）,・出荷量が伸びるので、景気は良くなり農家に金が回り始める予定だが、九州各地のピークと重なり、また今月の市況高止まりの影響もあり、一気に値崩れが起きる可能性を秘めている。,,
,,○,農林水産業（営業）,・特需期になるので上向きになる。,,
,,○,出版・印刷・同関連産業（営業担当）,・主に自治体での防災に対する意識が高まっており、需要が生まれている。,,
,,○,金属製品製造業（事業統括）,・具体的に東京オリンピック関連案件の動きが出始めた。,,
,,○,電気機械器具製造業（経営者）,・現在の受注量が続くとしばらくは良い状態が続く。この先半年くらいは大丈夫という楽観的な見方ができる。,,
,,○,電気機械器具製造業（取締役）,・業種によって大きなばらつきがある。自分達の得意分野からそれに関連のある事業にチャレンジすることで活路を開いていくことが重要である。,,
,,○,輸送用機械器具製造業（営業担当）,・年末までは輸出車両生産が好調のため、計画台数より増産が見込みめる。,,
,,○,建設業（従業員）,・見積案件も大型物件がいくつかあり、その１つを受注した。工期も短く今期の売上になり、収益でも貢献できるので景気は良くなる。,,
,,○,通信業（経理担当）,・下半期が開始する10月より年度末の受注計画に向けて、予定どおり動きが活発化する。,,
,,○,金融業（従業員）,・熊本地震の影響が薄らぎ、住宅投資や公共工事が持ち直してきている。雇用面では、時間外勤務が増加しており求人数も増加している。,,
,,○,金融業（調査担当）,・熊本地震による影響は払拭された。復興需要も本格化し、当地の企業にもプラスの影響がみられる。,,
,,○,金融業（営業）,・世界的な需要減は底を脱した感があり、先の受注も少しずつ出てきている。年内には来年前半の受注を一定水準確保できる。,,
,,○,不動産業（従業員）,・ホテル部門の稼働率が好調に推移しており今後も継続する。,,
,,○,経営コンサルタント（代表取締役）,・グループ補助金の影響により建築関連が非常に良い。まだ補助金がおりておらず、実際に降りると工事が始まりだして一気に景気は良くなる。建築を中心に全般的に景気が上向いてくる。,,
,,○,その他サービス業［物品リース］（支社長）,・業績も比較的安定推移している客先が多く、冬季ボーナスもあるので、身近な景気は良い。大手鉄道会社株式を買い付けた人や、事業を売却し創業者利益を得た人、株で利益を得た人など、景気が良い人が数人いる。,,
,,□,農林水産業（経営者）,・11月は鶏肉の入荷が少なく工場稼働にも少し影響が出る。しかしスーパーマーケットや居酒屋向けに関しては季節感も出てきたため期待できる。,,
,,□,食料品製造業（経営者）,・今後の受注も期待できる。,,
,,□,繊維工業（営業担当）,・社員を募集しても人が集まらない。賃金は上昇し、対応策がなかなか難しい。,,
,,□,家具製造業（従業員）,・全体的には家具業界のホテル家具を生産しているメーカーは増収傾向だが、そうでないメーカーは前年とあまり変わらない。,,
,,□,化学工業（総務担当）,・現状の需要が継続する見込みである。,,
,,□,窯業・土石製品製造業（経営者）,・受注も売上も従来どおりであるが、ガスや石油が上がるとマイナスになるので危惧している。,,
,,□,一般機械器具製造業（経営者）,・棚上げとなった引き合い物件が浮上することを待っているがその兆しが不明であり、他方面への営業活動を行っていきたい。,,
,,□,一般機械器具製造業（経営者）,・今月の状況がやや上向いており今の状況が続く。,,
,,□,精密機械器具製造業（従業員）,・先が見えない中、受注先からの要求に変化があり、先行きの計画が定まらない状況にある。,,
,,□,その他製造業（産業廃物処理業）,・現状変わらず伸びの材料が見当たらない。中国、韓国、日本共に半導体関連の落ち込む状況が続いている。,,
,,□,建設業（経営者）,・見積件数が変わっていないため、この先も同じような状況が続く。,,
,,□,建設業（社員）,・官公庁の第３～４四半期の発注はピークを過ぎ減少するので、今のうちに受注したい業者は多い。とりあえずは年度末までを乗り切る。,,
